id,user_id,account_id,category,date,merchant,amount,currency,other,is_removed
9zaQwE18xKhAgnVE4L4KHVgkoEo17wtVmR9oz,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-09-29,NULL,78.5,USD,NULL,0
vNwZRndq4ATKeXNDx9xWHzrWkZkAqDfnDWZbo,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
RKav1Dd8roudN63G9x9XhE17VoVavWHXQRoNR,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
6q3jBEQgzdtA6PLyWxWgHDJejdjM6AtbRgPQ8,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
XdevwW78aBT7ZdNK9r9oHPlwdEdjyNiPRdvk1,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
DeLAwDb8MVHbexZaqjqGHWpl3R3xJBhE8vLNE,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
V3jvgDPWxrFPejGNQbQrtGAM3v3d1bspJWZQn,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-08-30,NULL,78.5,USD,NULL,0
wPGM5maKNJIy1gL6jKjqhDWnEAElB6tq6r1zL,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
5lBPVmeor6UAnle1N3NGHKyBX4X57mt3DZQXb,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
JpqvbDlE89SlrxnRkzkJHZN3wEw1gBuoLdeXn,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
kl63mW9yGkUMxAJb383aIwz46v6VjbIzbW17a,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
lkGx1nvZldfDdmJ53e31fwj1GyGnZrIEvZmB6,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
q3GPjyrRB9FoJ4KqMVMmHVZBWgWxaqtNqdylX,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-07-31,NULL,78.5,USD,NULL,0
KoKvVDqnEZtqzL3nRlRKHa3xdVdBAWHGvVDoW,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
rxGk5nzJ39HZjorqBnBgHPngG3Go5qiavlkbr,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
zeGp5XPm79HyVdNo9w96hPxnpRpbWoiwGoXd4,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
BjME5bGRQ9IjMqpQVNVgFX3MRkReVwiAGwxvm,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
3Rr4vAjKqdT1XrLZ7e7VTlxEL9LvmdtMaqVgo,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
xjG1Xn4rP5IzJvNQdRdDT7BDb8bRgQCJEnKPD,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-07-01,NULL,78.5,USD,NULL,0
dLkvJ6Wwp8slnw1pgJgBHlAPENEb5atD3Znzv,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
aZ8v3bgeM9HdWJ1aw8wGhAGWZQZ6jbT197KJr,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
4RzNV57rKGToZQ4JbabvHbrzD6DwdnCnxdRVZ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
NEBvnDzRGgczxaXgkrkdTMN4QbQ1P6Hn1WApq,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
PlxvED3bqoU3awzrxGxRhBmPE4Ey7VCQ47y5Z,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
JpqvbDlE89SlrxnRkzkJHZN3wEw1gBuoLdeMg,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-06-01,NULL,78.5,USD,NULL,0
kl63mW9yGkUMxAJb383aIwz46v6VjbIzbW1Dp,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
Z4ZXjWQqNeIQvNmJReRBTxkPkbzGbMteGZLjq,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,7Kx7VDZpBluAgBVNMwMJH7yMrKDqjvh63VrDG,[object Object],2024-01-23,United Airlines,-500,USD,NULL,0
q3GPjyrRB9FoJ4KqMVMmHVZBWgWxaqtNqdyPy,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
KoKvVDqnEZtqzL3nRlRKHa3xdVdBAWHGvVDko,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
rxGk5nzJ39HZjorqBnBgHPngG3Go5qiavlk99,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
zeGp5XPm79HyVdNo9w96hPxnpRpbWoiwGoXBN,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-05-02,NULL,78.5,USD,NULL,0
BjME5bGRQ9IjMqpQVNVgFX3MRkReVwiAGwx5o,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
wPGM5maKNJIy1gL6jKjqhDWnEAElB6tq6r15l,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,7Kx7VDZpBluAgBVNMwMJH7yMrKDqjvh63VrDG,[object Object],2023-11-23,Starbucks,4.33,USD,NULL,0
xjG1Xn4rP5IzJvNQdRdDT7BDb8bRgQCJEnKPE,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
dLkvJ6Wwp8slnw1pgJgBHlAPENEb5atD3ZnzW,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
aZ8v3bgeM9HdWJ1aw8wGhAGWZQZ6jbT197KJq,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
4RzNV57rKGToZQ4JbabvHbrzD6DwdnCnxdRVo,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-04-02,NULL,78.5,USD,NULL,0
NEBvnDzRGgczxaXgkrkdTMN4QbQ1P6Hn1WApG,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
PlxvED3bqoU3awzrxGxRhBmPE4Ey7VCQ47y5k,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
jW9BgnybAPi7emL3z8zWHMgWovo5Q3HZ31Rm4,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
7Kx7VDZpBluAgBVNMwMJHwbx6d61jvIMGgByP,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
epGlJWAvo1SPJqzb848EtGnX9x9Lzjs7wL3BG,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
QqdwWDxJKmtxvDoGa3aVhaAjQXQzZbH3dpl6n,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],2022-03-03,NULL,78.5,USD,NULL,0
Z4ZXjWQqNeIQvNmJReRBTxkgymyo8XCrjg1mw,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,United Airlines,500,USD,NULL,0
M8zvZDr7AoSr3Bqjbmb8fJZaeMekgDieo9Rpb,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
1RqdwENlGmToL8pP494xHm7r9z9Me1CZw5PXQ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
LkrvbDKVWofKBqlR8e87HAzdWqW4p9TlJPWKP,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,KFC,500,USD,NULL,0
pByNXnK5z9UkAdq9ZjZ5SrN5oDoAd9fExLQjp,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,2078.5,USD,NULL,0
ggGKJWnb8ksNAkv1QZQoi9km8g8qdES4Xg7R4,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
8rdeREMp3qsr9e4QbqbDfkDv545xGlFKywJpr,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
EQpGrDm91vFGAnyZ3936Hmdqv8vb9VC9LX5eV,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
Wx7v4DjRdzH6QEReyNypCVa1zkz4gDtwGlQyX,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
APZ89EAnepIAJn6gD9DBHlzybvbR54t6v1xJB,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
GMgvkD9QpoSMlxZkvqvAIMjrWbWzZVHA417xw,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
nrGaJnl5Kws846gBeZepHeNpWxW8MBIKB6MVg,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
bMGvjWkx1gSQA3nMXpXqTeAzGrGLgDINwV6Kv,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
mKGd9nR5qbu6aDd5p8pWCmnWyvyqB5CM5LQpw,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
y7XLbnNVj5CBnXPZ4d4Kh3AKXDXn5QSWQy8nJ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
9zaQwE18xKhAgnVE4L4KHVgkoEo17wtVmR9yX,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
vNwZRndq4ATKeXNDx9xWHzrWkZkAqDfnDWZey,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
RKav1Dd8roudN63G9x9XhE17VoVavWHXQRokd,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
6q3jBEQgzdtA6PLyWxWgHDJejdjM6AtbRgPDd,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
XdevwW78aBT7ZdNK9r9oHPlwdEdjyNiPRdvKV,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
DeLAwDb8MVHbexZaqjqGHWpl3R3xJBhE8vLWb,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
V3jvgDPWxrFPejGNQbQrtGAM3v3d1bspJWZgw,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
wPGM5maKNJIy1gL6jKjqhDWnEAElB6tq6r1Zx,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
5lBPVmeor6UAnle1N3NGHKyBX4X57mt3DZQKM,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
JpqvbDlE89SlrxnRkzkJHZN3wEw1gBuoLde6g,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
kl63mW9yGkUMxAJb383aIwz46v6VjbIzbW16p,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
lkGx1nvZldfDdmJ53e31fwj1GyGnZrIEvZmoR,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
q3GPjyrRB9FoJ4KqMVMmHVZBWgWxaqtNqdyry,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,rxGk5nzJ39HZjorqBnBgHWZreN9d5qSpmBN8A,[object Object],NULL,NULL,5850,USD,NULL,0
V3jvgDPWxrFPejGNQbQrtGAM3v3d1bspJWZd4,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,lkGx1nvZldfDdmJ53e31fz8g5KDLZrtnNA6PX,[object Object],2022-10-01,NULL,25,USD,NULL,0
3Rr4vAjKqdT1XrLZ7e7VTlxEL9LvmdtMaqVbD,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
lkGx1nvZldfDdmJ53e31fwj1GyGnZrIEvZmgR,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,KoKvVDqnEZtqzL3nRlRKHlQp8weqAWFKJ3rdy,[object Object],NULL,NULL,500,USD,NULL,0
93EBL6Elarsz6pqmNmrKhKZRk1oBPdh49vPAn,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2024-02-06,Uber,6.33,USD,NULL,0
vGnKjln1wXigaZ7QEQdWTLojWAky4euqZK5Ng,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2024-01-24,Uber,5.4,USD,NULL,0
DZDQmBDNL7ulkRPMEMLGI7jzlx3a1KI3LoyVp,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2024-01-20,FUN,89.4,USD,NULL,0
kZWgKAWd6EuX57eo6oNaIZmK5EVlw4iLDjMgw,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2024-01-07,Uber,6.33,USD,NULL,0
lMn8rAnaGEuWLN9VGVP1Hoq63MnVw1IpgqPGn,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-12-25,Uber,5.4,USD,NULL,0
qgyndAy7GwU9LzN7W7rmhkbdK6x1VBtgPjpAQ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-12-24,United Airlines,-500,USD,NULL,0
K8DgzPDMKkux8G1opoDKc9obZkBDaxhRk9dWJ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-12-23,McDonald's,12,USD,NULL,0
r8nbawneGEuKpM76G6zgUvx8RzoEPgC79A8qN,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-12-23,Starbucks,4.33,USD,NULL,0
zyX3ZzXgGKhE14X5M5P6H1qEGjbAPnFlBykJ8,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-12-21,FUN,89.4,USD,NULL,0
Beb7nkbaMPuGk54bLbPghpd68EeNXMi45pm66,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-12-08,Uber,6.33,USD,NULL,0
3lAm7JA6r1ColW8qNqkVH8jG1VvwlEcZbj4K7,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-11-25,Uber,5.4,USD,NULL,0
xbnzeKnpGlu69Am7X74DH1dk46Re7DF6Pzrpd,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-11-24,United Airlines,-500,USD,NULL,0
d46QnZ6qkEuymqv9k9zBI3R4QobjlPhJzbV5V,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-11-23,McDonald's,12,USD,NULL,0
axbjW7bw8punBj5gKgqGH9qxMD6BAWhZJEyld,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-11-23,Starbucks,4.33,USD,NULL,0
4q5leZ5XzLuLBq8K5KRvHPl95vwgbzuJVvG6a,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2023-11-21,FUN,89.4,USD,NULL,0
6rEKZvEV3lupVv8zBzogt4yXeMjozZC8PlwNk,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2024-01-22,McDonald's,12,USD,NULL,0
XXWkZrWmePtLeqmvbvgoHoqMwjdVApCbvXBV8,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2024-01-22,Starbucks,4.33,USD,NULL,0
RmDbNGDEa3I7WErkQk1XHrw37aV8kgcaoqdDZ,985913ca-926c-4fcb-a5ac-3c59c4ad0fb0,ymnBQrnoXqI8VMpA9ANKULMv8Qb1VZF4ReNdl,[object Object],2024-01-23,United Airlines,-500,USD,NULL,0
9zw1jrmjl4tqJdBPDA4KHKNWE6kqZPs4gdVXl,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2024-02-06,Uber,6.33,USD,NULL,0
vNRdJXoJ1mu7bL8vqKxWSL36ZmWdo4uq1yn9W,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2024-01-24,Uber,5.4,USD,NULL,0
DewbG7kGNpsPJyQ41bqGt7DnRMlXj1F3JjEKX,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2024-01-20,FUN,89.4,USD,NULL,0
pBXKmwQmjECRrwa8vkZ5SwL9AkEQnZfpjw3ND,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2024-01-07,Uber,6.33,USD,NULL,0
ozLqoEeoP8tbKQW8aknNSQZJoAk4ydTo5j8nR,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-12-25,Uber,5.4,USD,NULL,0
ggJn69x6zQFwKXJVmNQoSXREqJ4lBocERoqQE,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-12-24,United Airlines,-500,USD,NULL,0
8rRMPKbP5aFlAxzNErbDFowlxmqRyJIWpnjVZ,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-12-23,McDonald's,12,USD,NULL,0
EQrmWedWPouj8WravG36uz5VbpxKPBt4eyJP9,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-12-23,Starbucks,4.33,USD,NULL,0
Wx4jANWAblFdWjwX76ypUqND4rMpbAf6yRK74,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-12-21,FUN,89.4,USD,NULL,0
AP9AWNzWdMFaeojlbADBSpK4RGN1ZwC9J8Ely,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-12-08,Uber,6.33,USD,NULL,0
GMk96Z4678HeED3dwMvAHpDVz15NwaC6xayXq,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-11-25,Uber,5.4,USD,NULL,0
nrJl9E79NgFbqnwvE8epSnJB8LKaojtAVowNJ,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-11-24,United Airlines,-500,USD,NULL,0
bMjkoEKo5NH1gwDVzQXqTw3DLkNq4ZfmKlQ1P,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-11-23,McDonald's,12,USD,NULL,0
mK9Rwyjw4oCblPgv76pWSPj5qgMd1DugpEzn8,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-11-23,Starbucks,4.33,USD,NULL,0
y7bNRqERovCpmlow5B4KsLrQnmbyxzi4nGebv,09a7c54a-0a62-46de-af57-2e70d39db564,8rRMPKbP5aFlAxzNErbDFowb87JzGlUW3PnwM,[object Object],2023-11-21,FUN,89.4,USD,NULL,0
